crop,year,season,state,area,production,annual rainfall,yield
Rice,2017,Summer     ,West Bengal,1295678.0,4671912,1830.0,3.375714286
Rice,2017,Winter     ,West Bengal,3992412.0,11010468,1830.0,2.684545455
Sugarcane,2017,Whole Year ,West Bengal,19160.0,1737321,1830.0,90.57526316
Sunflower,2017,Kharif     ,West Bengal,7382.0,9055,1830.0,1.27
Wheat,2017,Rabi       ,West Bengal,117360.0,362744,1830.0,2.676666667
Groundnut,2018,Kharif     ,Arunachal Pradesh,921.0,903,2992.9,1.265
Maize,2018,Kharif     ,Arunachal Pradesh,51000.0,78030,2992.9,1.659090909
Potato,2018,Whole Year ,Arunachal Pradesh,6175.0,44118,2992.9,6.735909091
Rice,2018,Kharif     ,Arunachal Pradesh,133200.0,239998,2992.9,1.737727273
Sugarcane,2018,Whole Year ,Arunachal Pradesh,2130.0,45792,2992.9,23.578
Sunflower,2018,Kharif     ,Arunachal Pradesh,573.0,468,2992.9,0.851818182
Wheat,2018,Rabi       ,Arunachal Pradesh,3930.0,7742,2992.9,2.151818182
Bajra,2018,Kharif     ,Bihar,3109.0,3525,1521.4,1.124
Barley,2018,Rabi       ,Bihar,14265.0,28393,1521.4,1.794444444
Groundnut,2018,Kharif     ,Bihar,856.0,873,1521.4,1.006666667
Maize,2018,Autumn     ,Bihar,223317.0,464137,1521.4,2.154375
Maize,2018,Rabi       ,Bihar,282344.0,2098443,1521.4,5.559705882
Maize,2018,Summer     ,Bihar,163817.0,631331,1521.4,3.415151515
Onion,2018,Rabi       ,Bihar,13014.0,170865,1521.4,11.76916667
Potato,2018,Rabi       ,Bihar,84227.0,1076879,1521.4,13.51289474
Potato,2018,Winter     ,Bihar,73008.0,1109773,1521.4,14.90944444
Rice,2018,Autumn     ,Bihar,445393.0,615668,1521.4,1.439545455
Rice,2018,Summer     ,Bihar,60400.0,136281,1521.4,2.205
Rice,2018,Winter     ,Bihar,2653929.0,5403580,1521.4,1.809210526
Sugarcane,2018,Whole Year ,Bihar,225567.0,20116277,1521.4,65.4878125
Sunflower,2018,Rabi       ,Bihar,7308.0,10355,1521.4,1.3865
Wheat,2018,Rabi       ,Bihar,2156652.0,6465905,1521.4,2.959473684
Bajra,2018,Kharif     ,Chhattisgarh,44.0,26,1515.5,0.591666667
Bajra,2018,Whole Year ,Chhattisgarh,1397.0,29445,1515.5,17.50217391
Barley,2018,Rabi       ,Chhattisgarh,1698.0,1356,1515.5,0.864285714
Groundnut,2018,Kharif     ,Chhattisgarh,23945.0,30721,1515.5,1.183043478
Maize,2018,Kharif     ,Chhattisgarh,118047.0,303145,1515.5,2.280740741
Onion,2018,Whole Year ,Chhattisgarh,4619.0,25561,1515.5,5.641818182
Potato,2018,Kharif     ,Chhattisgarh,1441.0,7619,1515.5,7.005555556
Potato,2018,Rabi       ,Chhattisgarh,8991.0,47544,1515.5,6.055217391
Rice,2018,Kharif     ,Chhattisgarh,4141378.0,6509430,1515.5,1.521481481
Sugarcane,2018,Whole Year ,Chhattisgarh,43267.0,93432,1515.5,1.731304348
Sunflower,2018,Whole Year ,Chhattisgarh,847.0,27,1515.5,0.099285714
Wheat,2018,Rabi       ,Chhattisgarh,99925.0,166979,1515.5,1.792692308
Bajra,2018,Kharif     ,Gujarat,163540.0,228467,1125.4,1.4812
Bajra,2018,Summer     ,Gujarat,228035.0,664155,1125.4,2.824
Groundnut,2018,Kharif     ,Gujarat,1566372.0,2143341,1125.4,1.559375
Groundnut,2018,Summer     ,Gujarat,27842.0,60032,1125.4,2.154482759
Maize,2018,Kharif     ,Gujarat,310536.0,549680,1125.4,1.835238095
Maize,2018,Rabi       ,Gujarat,95598.0,245862,1125.4,2.710526316
Maize,2018,Summer     ,Gujarat,3090.0,6356,1125.4,1.765
Onion,2018,Rabi       ,Gujarat,23847.0,673001,1125.4,27.7052
Onion,2018,Summer     ,Gujarat,1854.0,51062,1125.4,27.54
Potato,2018,Whole Year ,Gujarat,121449.0,3655606,1125.4,28.84285714
Rice,2018,Kharif     ,Gujarat,809367.0,1819260,1125.4,2.131
Rice,2018,Summer     ,Gujarat,29582.0,92755,1125.4,2.676153846
Sugarcane,2018,Whole Year ,Gujarat,161039.0,11664869,1125.4,66.59133333
Wheat,2018,Rabi       ,Gujarat,797156.0,2407132,1125.4,3.0109375
Bajra,2018,Kharif     ,Haryana,424700.0,878300,533.2,2.2265
Barley,2018,Rabi       ,Haryana,14900.0,57600,533.2,3.945
Groundnut,2018,Kharif     ,Haryana,3490.0,3993,533.2,0.972222222
Maize,2018,Kharif     ,Haryana,5900.0,15600,533.2,3.206
Onion,2018,Whole Year ,Haryana,32010.0,780150,533.2,24.73863636
Potato,2018,Whole Year ,Haryana,34738.0,897846,533.2,25.85727273
Rice,2018,Kharif     ,Haryana,1447000.0,4516000,533.2,2.94952381
Sugarcane,2018,Whole Year ,Haryana,108900.0,8519900,533.2,77.968
Sunflower,2018,Kharif     ,Haryana,9440.0,17960,533.2,2.0925
Wheat,2018,Rabi       ,Haryana,2553100.0,12573000,533.2,4.825
Bajra,2018,Kharif     ,Himachal Pradesh,88.0,65,1052.2,0.631666667
Barley,2018,Rabi       ,Himachal Pradesh,20356.0,36030,1052.2,1.78
Groundnut,2018,Kharif     ,Himachal Pradesh,42.0,43,1052.2,0.9475
Maize,2018,Kharif     ,Himachal Pradesh,286780.0,725553,1052.2,2.600833333
Onion,2018,Rabi       ,Himachal Pradesh,640.0,4015,1052.2,6.001
Potato,2018,Kharif     ,Himachal Pradesh,2900.0,21312,1052.2,5.96875
Potato,2018,Rabi       ,Himachal Pradesh,7029.0,72777,1052.2,9.303333333
Rice,2018,Kharif     ,Himachal Pradesh,71810.0,114896,1052.2,1.623636364
Sugarcane,2018,Whole Year ,Himachal Pradesh,1585.0,38538,1052.2,17.335
Wheat,2018,Rabi       ,Himachal Pradesh,319002.0,564634,1052.2,1.594166667
Bajra,2018,Kharif     ,Jharkhand,130.0,75,1222.7,0.6025
Groundnut,2018,Kharif     ,Jharkhand,30072.0,31046,1222.7,0.924166667
Maize,2018,Kharif     ,Jharkhand,255145.0,443992,1222.7,1.8175
Maize,2018,Rabi       ,Jharkhand,5944.0,11324,1222.7,1.835789474
Rice,2018,Kharif     ,Jharkhand,1527103.0,2894101,1222.7,1.817916667
Sunflower,2018,Kharif     ,Jharkhand,358.0,198,1222.7,0.62625
Sunflower,2018,Rabi       ,Jharkhand,705.0,325,1222.7,0.674285714
Wheat,2018,Rabi       ,Jharkhand,163847.0,302559,1222.7,1.921666667
Bajra,2018,Kharif     ,Madhya Pradesh,327080.0,628340,1102.2,1.517916667
Barley,2018,Kharif     ,Madhya Pradesh,28978.0,57407,1102.2,2.018611111
Groundnut,2018,Kharif     ,Madhya Pradesh,215697.0,398873,1102.2,1.47625
Maize,2018,Kharif     ,Madhya Pradesh,1256645.0,4090669,1102.2,2.330588235
Onion,2018,Whole Year ,Madhya Pradesh,149843.45,3683098,1102.2,23.08392157
Potato,2018,Whole Year ,Madhya Pradesh,145736.5,3309669,1102.2,21.3004
Rice,2018,Kharif     ,Madhya Pradesh,2794020.0,5238850,1102.2,1.444901961
Sugarcane,2018,Whole Year ,Madhya Pradesh,107902.0,5276970,1102.2,35.49571429
Wheat,2018,Rabi       ,Madhya Pradesh,7721549.0,25276038,1102.2,3.141764706
Bajra,2018,Kharif     ,Maharashtra,609587.4,332231,1387.4,0.408
Groundnut,2018,Kharif     ,Maharashtra,217336.0,203522,1387.4,0.689090909
Groundnut,2018,Summer     ,Maharashtra,26839.0,35102,1387.4,1.436896552
Maize,2018,Kharif     ,Maharashtra,707963.0,1364959,1387.4,1.515
Maize,2018,Rabi       ,Maharashtra,201409.0,379865,1387.4,1.349230769
Maize,2018,Summer     ,Maharashtra,17135.0,20570,1387.4,1.0155
Rice,2018,Kharif     ,Maharashtra,1417445.0,3143748,1387.4,1.657916667
Rice,2018,Summer     ,Maharashtra,47541.0,132050,1387.4,2.755833333
Sugarcane,2018,Whole Year ,Maharashtra,1162836.0,89770489,1387.4,65.7037931
Sunflower,2018,Kharif     ,Maharashtra,16026.0,2610,1387.4,0.113571429
Sunflower,2018,Summer     ,Maharashtra,285.0,437,1387.4,1.25
Wheat,2018,Rabi       ,Maharashtra,834423.25,1249407,1387.4,1.388666667
Groundnut,2018,Kharif     ,Manipur,3216.0,2996,1196.9,0.934444444
Maize,2018,Kharif     ,Manipur,19160.0,41020,1196.9,2.253333333
Maize,2018,Rabi       ,Manipur,7220.0,17140,1196.9,2.371111111
Potato,2018,Whole Year ,Manipur,15550.0,128070,1196.9,8.283333333
Rice,2018,Kharif     ,Manipur,233500.0,602430,1196.9,2.232222222
Sugarcane,2018,Whole Year ,Manipur,5450.0,315070,1196.9,54.30666667
Wheat,2018,Rabi       ,Manipur,2290.0,5730,1196.9,2.395555556
Maize,2018,Kharif     ,Mizoram,5733.0,10300,1665.2,1.79125
Maize,2018,Rabi       ,Mizoram,430.0,670,1665.2,1.643333333
Onion,2018,Rabi       ,Mizoram,19.0,64,1665.2,4.2925
Potato,2018,Kharif     ,Mizoram,61.0,253,1665.2,3.94
Potato,2018,Rabi       ,Mizoram,73.0,256,1665.2,3.823333333
Rice,2018,Autumn     ,Mizoram,18957.0,23372,1665.2,1.215
Rice,2018,Kharif     ,Mizoram,16133.0,35678,1665.2,2.1975
Rice,2018,Rabi       ,Mizoram,460.0,960,1665.2,2.115
Sugarcane,2018,Whole Year ,Mizoram,1462.0,44260,1665.2,25.81
Bajra,2018,Kharif     ,Nagaland,710.0,720,1372.7,0.995454545
Barley,2018,Rabi       ,Nagaland,560.0,580,1372.7,1.033636364
Groundnut,2018,Kharif     ,Nagaland,1010.0,1050,1372.7,1.031818182
Maize,2018,Kharif     ,Nagaland,63710.0,126270,1372.7,1.981818182
Maize,2018,Rabi       ,Nagaland,5360.0,10630,1372.7,1.983333333
Potato,2018,Rabi       ,Nagaland,7520.0,75240,1372.7,9.993636364
Rice,2018,Kharif     ,Nagaland,208990.0,519600,1372.7,2.444545455
Rice,2018,Rabi       ,Nagaland,5460.0,15440,1372.7,2.8275
Sugarcane,2018,Kharif     ,Nagaland,4440.0,193180,1372.7,43.50181818
Sunflower,2018,Kharif     ,Nagaland,360.0,320,1372.7,0.898333333
Sunflower,2018,Rabi       ,Nagaland,2320.0,1420,1372.7,0.614
Wheat,2018,Rabi       ,Nagaland,3420.0,6260,1372.7,1.83
Bajra,2018,Kharif     ,Punjab,1100.0,700,585.5,0.8
Barley,2018,Rabi       ,Punjab,6800.0,25500,585.5,3.77
Groundnut,2018,Kharif     ,Punjab,1300.0,2600,585.5,2.0
Maize,2018,Kharif     ,Punjab,109200.0,395900,585.5,3.54625
Rice,2018,Kharif     ,Punjab,3103000.0,12822000,585.5,4.011818182
Sugarcane,2018,Whole Year ,Punjab,95000.0,7774000,585.5,81.23666667
Sunflower,2018,Rabi       ,Punjab,5000.0,9700,585.5,1.8875
Wheat,2018,Rabi       ,Punjab,3520000.0,18262000,585.5,5.068636364
Bajra,2018,Kharif     ,Telangana,519.0,258,1350.3,0.455714286
Bajra,2018,Rabi       ,Telangana,7459.0,3706,1350.3,0.25
Groundnut,2018,Kharif     ,Telangana,13157.0,32947,1350.3,2.439565217
Groundnut,2018,Rabi       ,Telangana,113355.0,282189,1350.3,2.329
Maize,2018,Kharif     ,Telangana,426342.0,1323976,1350.3,3.95625
Maize,2018,Rabi       ,Telangana,116724.0,759015,1350.3,6.026451613
Onion,2018,Kharif     ,Telangana,4812.0,62954,1350.3,12.82
Onion,2018,Rabi       ,Telangana,7422.0,216343,1350.3,28.15518519
Potato,2018,Kharif     ,Telangana,8.0,24,1350.3,3.0
Potato,2018,Rabi       ,Telangana,1939.0,36016,1350.3,16.048
Rice,2018,Kharif     ,Telangana,1189264.0,4135049,1350.3,3.3065625
Rice,2018,Rabi       ,Telangana,742508.0,2533895,1350.3,3.208125
Sugarcane,2018,Kharif     ,Telangana,39824.0,3169577,1350.3,80.47047619
Sunflower,2018,Kharif     ,Telangana,124.0,243,1350.3,1.98
Sunflower,2018,Rabi       ,Telangana,2414.0,4733,1350.3,1.984
Wheat,2018,Rabi       ,Telangana,4844.0,9093,1350.3,1.807
Groundnut,2018,Kharif     ,Tripura,1257.0,1670,2169.1,1.31625
Groundnut,2018,Rabi       ,Tripura,994.0,1430,2169.1,1.43
Maize,2018,Kharif     ,Tripura,13519.0,17430,2169.1,1.3075
Maize,2018,Rabi       ,Tripura,2463.0,5265,2169.1,2.12375
Rice,2018,Autumn     ,Tripura,35340.0,93453,2169.1,2.50625
Rice,2018,Kharif     ,Tripura,15382.0,16267,2169.1,1.05375
Rice,2018,Summer     ,Tripura,70742.0,232551,2169.1,3.0775
Rice,2018,Winter     ,Tripura,147900.0,450930,2169.1,3.03375
Sugarcane,2018,Whole Year ,Tripura,662.0,35914,2169.1,55.4425
Wheat,2018,Rabi       ,Tripura,157.0,332,2169.1,2.08625
Bajra,2018,Kharif     ,Uttar Pradesh,876724.0,1779291,792.8,1.701290323
Barley,2018,Rabi       ,Uttar Pradesh,150880.0,454980,792.8,3.080810811
Groundnut,2018,Kharif     ,Uttar Pradesh,101032.0,100470,792.8,1.026129032
Maize,2018,Kharif     ,Uttar Pradesh,673768.0,1392479,792.8,1.9284
Maize,2018,Rabi       ,Uttar Pradesh,13442.0,37694,792.8,2.801395349
Maize,2018,Summer     ,Uttar Pradesh,45815.0,94700,792.8,2.061333333
Onion,2018,Rabi       ,Uttar Pradesh,14729.0,227984,792.8,15.80146667
Onion,2018,Summer     ,Uttar Pradesh,12749.0,150144,792.8,11.87676056
Potato,2018,Rabi       ,Uttar Pradesh,571399.0,17056711,792.8,27.7596
Rice,2018,Kharif     ,Uttar Pradesh,5894983.0,15932429,792.8,2.6056
Rice,2018,Summer     ,Uttar Pradesh,29145.0,87266,792.8,2.662631579
Sugarcane,2018,Kharif     ,Uttar Pradesh,2223805.0,179698158,792.8,68.77786667
Sunflower,2018,Summer     ,Uttar Pradesh,1245.0,1699,792.8,1.359090909
Wheat,2018,Rabi       ,Uttar Pradesh,9855900.0,38039724,792.8,3.8556
Barley,2018,Rabi       ,Uttarakhand,18926.0,27023,1373.0,1.435384615
Groundnut,2018,Kharif     ,Uttarakhand,709.0,735,1373.0,1.025
Maize,2018,Kharif     ,Uttarakhand,21266.0,40107,1373.0,1.77
Maize,2018,Summer     ,Uttarakhand,118.0,166,1373.0,1.656
Onion,2018,Whole Year ,Uttarakhand,3345.0,53748,1373.0,16.14384615
Potato,2018,Kharif     ,Uttarakhand,6970.0,69123,1373.0,10.553
Potato,2018,Rabi       ,Uttarakhand,4955.0,60075,1373.0,11.87384615
Rice,2018,Kharif     ,Uttarakhand,243666.0,574963,1373.0,1.804615385
Rice,2018,Summer     ,Uttarakhand,15682.0,51570,1373.0,3.283333333
Sugarcane,2018,Whole Year ,Uttarakhand,92863.0,6459016,1373.0,73.1
Sunflower,2018,Kharif     ,Uttarakhand,5.0,3,1373.0,0.6
Sunflower,2018,Summer     ,Uttarakhand,3.0,3,1373.0,1.0
Wheat,2018,Rabi       ,Uttarakhand,307452.0,927657,1373.0,2.349230769
Bajra,2018,Kharif     ,West Bengal,71.0,29,2012.6,0.41
Barley,2018,Rabi       ,West Bengal,665.0,1009,2012.6,1.4925
Groundnut,2018,Autumn     ,West Bengal,3917.0,3856,2012.6,1.301666667
Groundnut,2018,Rabi       ,West Bengal,9748.0,18896,2012.6,1.654375
Groundnut,2018,Summer     ,West Bengal,53347.0,165221,2012.6,2.840555556
Maize,2018,Autumn     ,West Bengal,53660.0,182239,2012.6,3.236666667
Maize,2018,Rabi       ,West Bengal,102911.0,745795,2012.6,4.09
Maize,2018,Summer     ,West Bengal,107731.0,804847,2012.6,3.972380952
Potato,2018,Rabi       ,West Bengal,436042.0,11052272,2012.6,27.25909091
Potato,2018,Summer     ,West Bengal,1635.0,19421,2012.6,8.02
Rice,2018,Autumn     ,West Bengal,230980.0,609496,2012.6,2.672380952
Rice,2018,Summer     ,West Bengal,1279500.0,4615344,2012.6,3.45952381
Rice,2018,Winter     ,West Bengal,4002092.0,11282409,2012.6,2.744545455
Sugarcane,2018,Whole Year ,West Bengal,18805.0,1588816,2012.6,84.535
Sunflower,2018,Kharif     ,West Bengal,8454.0,8050,2012.6,1.173529412
Wheat,2018,Rabi       ,West Bengal,112147.0,337751,2012.6,2.483
Groundnut,2019,Kharif     ,Arunachal Pradesh,923.0,905,2433.3,1.26
Maize,2019,Kharif     ,Arunachal Pradesh,51100.0,79205,2433.3,1.6756
Potato,2019,Whole Year ,Arunachal Pradesh,6200.0,44950,2433.3,6.8024
Rice,2019,Kharif     ,Arunachal Pradesh,133500.0,244741,2433.3,1.7792
Sugarcane,2019,Whole Year ,Arunachal Pradesh,2146.0,46139,2433.3,23.74764706
Sunflower,2019,Kharif     ,Arunachal Pradesh,574.0,469,2433.3,0.836153846
Wheat,2019,Rabi       ,Arunachal Pradesh,3930.0,7742,2433.3,2.168333333
Bajra,2019,Kharif     ,Bihar,3159.0,3582,1194.7,1.1325
Barley,2019,Rabi       ,Bihar,7449.0,10201,1194.7,1.295416667
Groundnut,2019,Kharif     ,Bihar,841.0,858,1194.7,1.008
Maize,2019,Autumn     ,Bihar,209307.0,434878,1194.7,2.31625
Maize,2019,Rabi       ,Bihar,301268.0,2279174,1194.7,5.7365625
Maize,2019,Summer     ,Bihar,162563.0,781348,1194.7,4.237941176
Onion,2019,Rabi       ,Bihar,12965.0,173086,1194.7,12.60526316
Potato,2019,Rabi       ,Bihar,82888.0,1139389,1194.7,13.67526316
Potato,2019,Winter     ,Bihar,74181.0,1071615,1194.7,14.46027778
Rice,2019,Autumn     ,Bihar,443965.0,727611,1194.7,1.759583333
Rice,2019,Summer     ,Bihar,60399.0,128812,1194.7,2.142857143
Rice,2019,Winter     ,Bihar,2593026.0,6096095,1194.7,2.173157895
Sugarcane,2019,Whole Year ,Bihar,223892.0,13578832,1194.7,61.77419355
Sunflower,2019,Rabi       ,Bihar,8081.0,11485,1194.7,1.3785
Wheat,2019,Rabi       ,Bihar,2150180.0,5579348,1194.7,2.569473684
Bajra,2019,Kharif     ,Chhattisgarh,96.0,50,1420.3,0.696
Bajra,2019,Whole Year ,Chhattisgarh,2008.0,32314,1420.3,17.71173913
Barley,2019,Rabi       ,Chhattisgarh,1786.0,1088,1420.3,0.697272727
Groundnut,2019,Kharif     ,Chhattisgarh,22102.0,33683,1420.3,1.49
Maize,2019,Kharif     ,Chhattisgarh,130433.0,406821,1420.3,2.808214286
Onion,2019,Whole Year ,Chhattisgarh,4395.0,24013,1420.3,5.0708
Potato,2019,Kharif     ,Chhattisgarh,1741.0,10093,1420.3,6.59375
Potato,2019,Rabi       ,Chhattisgarh,8937.0,51808,1420.3,6.473913043
Rice,2019,Kharif     ,Chhattisgarh,4266022.0,8569367,1420.3,1.936428571
Sugarcane,2019,Whole Year ,Chhattisgarh,31237.0,699040,1420.3,17.92666667
Sunflower,2019,Whole Year ,Chhattisgarh,629.0,295,1420.3,0.639333333
Wheat,2019,Rabi       ,Chhattisgarh,116274.0,135888,1420.3,1.336538462
Bajra,2019,Kharif     ,Gujarat,177351.0,308240,1067.8,1.7028
Bajra,2019,Summer     ,Gujarat,272480.0,782722,1067.8,2.934827586
Groundnut,2019,Kharif     ,Gujarat,1629275.0,4503628,1067.8,2.6478125
Groundnut,2019,Summer     ,Gujarat,59423.0,142226,1067.8,2.36
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,1.603636364
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,2.556190476
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,2.189
Onion,2019,Rabi       ,Gujarat,41408.0,1211977,1067.8,28.8925
Onion,2019,Summer     ,Gujarat,7176.0,204332,1067.8,28.464
Potato,2019,Whole Year ,Gujarat,118353.0,3578238,1067.8,29.24857143
Rice,2019,Kharif     ,Gujarat,849599.0,1821136,1067.8,1.948571429
Rice,2019,Summer     ,Gujarat,54751.0,161497,1067.8,2.848571429
Sugarcane,2019,Whole Year ,Gujarat,160940.0,11569942,1067.8,70.57
Wheat,2019,Rabi       ,Gujarat,1393487.0,4553681,1067.8,3.1434375
Bajra,2019,Kharif     ,Haryana,492900.0,1101500,351.8,2.225238095
Barley,2019,Rabi       ,Haryana,12100.0,46600,351.8,3.988235294
Groundnut,2019,Kharif     ,Haryana,2725.0,3089,351.8,1.037777778
Maize,2019,Kharif     ,Haryana,6050.0,17290,351.8,3.085263158
Onion,2019,Whole Year ,Haryana,23749.0,610443,351.8,24.54181818
Potato,2019,Whole Year ,Haryana,38200.0,982400,351.8,25.395
Rice,2019,Kharif     ,Haryana,1558900.0,5194600,351.8,3.048095238
Sugarcane,2019,Whole Year ,Haryana,96300.0,7730300,351.8,78.94444444
Sunflower,2019,Kharif     ,Haryana,9050.0,16730,351.8,1.7625
Wheat,2019,Rabi       ,Haryana,2533800.0,11876900,351.8,4.618181818
Bajra,2019,Kharif     ,Himachal Pradesh,107.0,109,1217.7,1.005
Barley,2019,Rabi       ,Himachal Pradesh,20404.0,35413,1217.7,1.748181818
Groundnut,2019,Kharif     ,Himachal Pradesh,44.0,51,1217.7,1.0825
Maize,2019,Kharif     ,Himachal Pradesh,287444.0,744603,1217.7,2.630833333
Onion,2019,Rabi       ,Himachal Pradesh,952.0,7050,1217.7,7.29
Potato,2019,Kharif     ,Himachal Pradesh,2970.0,24480,1217.7,7.22375
Potato,2019,Rabi       ,Himachal Pradesh,7156.0,84443,1217.7,10.83
Rice,2019,Kharif     ,Himachal Pradesh,72620.0,116879,1217.7,1.656363636
Sugarcane,2019,Whole Year ,Himachal Pradesh,1603.0,36143,1217.7,16.91166667
Wheat,2019,Rabi       ,Himachal Pradesh,319098.0,619689,1217.7,1.7575
Bajra,2019,Kharif     ,Jharkhand,288.0,206,1137.8,0.604615385
Groundnut,2019,Kharif     ,Jharkhand,26088.0,28782,1137.8,0.977916667
Maize,2019,Kharif     ,Jharkhand,249127.0,494885,1137.8,2.047916667
Maize,2019,Rabi       ,Jharkhand,7644.0,16043,1137.8,1.985238095
Rice,2019,Kharif     ,Jharkhand,1357726.0,3612589,1137.8,2.663333333
Sunflower,2019,Kharif     ,Jharkhand,149.0,78,1137.8,0.738333333
Sunflower,2019,Rabi       ,Jharkhand,398.0,218,1137.8,0.65
Wheat,2019,Rabi       ,Jharkhand,214780.0,439401,1137.8,2.055
Bajra,2019,Kharif     ,Madhya Pradesh,339656.0,785624,1446.7,1.273404255
Barley,2019,Rabi       ,Madhya Pradesh,29737.0,63362,1446.7,2.414285714
Groundnut,2019,Kharif     ,Madhya Pradesh,217499.0,345171,1446.7,1.464897959
Groundnut,2019,Summer     ,Madhya Pradesh,4089.0,6423,1446.7,1.290588235
Maize,2019,Kharif     ,Madhya Pradesh,1516103.0,4369819,1446.7,1.999411765
Maize,2019,Summer     ,Madhya Pradesh,20995.0,119761,1446.7,2.768387097
Onion,2019,Whole Year ,Madhya Pradesh,173886.5,4270702,1446.7,23.21745098
Potato,2019,Whole Year ,Madhya Pradesh,149435.36,3408608,1446.7,21.80117647
Rice,2019,Kharif     ,Madhya Pradesh,3076000.0,7268659,1446.7,1.858
Rice,2019,Summer     ,Madhya Pradesh,34311.0,94770,1446.7,0.8775
Sugarcane,2019,Whole Year ,Madhya Pradesh,124681.0,7414530,1446.7,39.05510204
Wheat,2019,Rabi       ,Madhya Pradesh,10216517.0,37507219,1446.7,3.519423077
Bajra,2019,Kharif     ,Maharashtra,672783.0,512321,1555.8,0.579545455
Groundnut,2019,Kharif     ,Maharashtra,221102.0,191433,1555.8,0.680740741
Groundnut,2019,Summer     ,Maharashtra,69662.0,117539,1555.8,1.765625
Maize,2019,Kharif     ,Maharashtra,771711.0,1051683,1555.8,1.363214286
Maize,2019,Rabi       ,Maharashtra,297952.0,795312,1555.8,2.171333333
Maize,2019,Summer     ,Maharashtra,56994.0,112994,1555.8,1.783913043
Rice,2019,Kharif     ,Maharashtra,1478093.0,2701810,1555.8,1.256296296
Rice,2019,Summer     ,Maharashtra,74896.0,195623,1555.8,2.660833333
Sugarcane,2019,Whole Year ,Maharashtra,822407.0,69312919,1555.8,69.62148148
Sunflower,2019,Kharif     ,Maharashtra,19230.0,6780,1555.8,0.346818182
Sunflower,2019,Rabi       ,Maharashtra,3411.0,1843,1555.8,0.499333333
Sunflower,2019,Summer     ,Maharashtra,5161.0,3511,1555.8,0.879
Wheat,2019,Rabi       ,Maharashtra,1056965.0,1793440,1555.8,1.564
Maize,2019,Kharif     ,Mizoram,5860.0,10903,2178.5,1.77625
Maize,2019,Rabi       ,Mizoram,493.0,765,2178.5,1.645
Onion,2019,Rabi       ,Mizoram,18.3,34,2178.5,3.76
Potato,2019,Kharif     ,Mizoram,53.0,177,2178.5,4.245
Potato,2019,Rabi       ,Mizoram,91.0,357,2178.5,3.506666667
Rice,2019,Autumn     ,Mizoram,18510.0,22904,2178.5,1.18875
Rice,2019,Kharif     ,Mizoram,16232.0,36357,2178.5,2.2025
Rice,2019,Rabi       ,Mizoram,468.0,978,2178.5,2.135
Sugarcane,2019,Whole Year ,Mizoram,1468.0,46842,2178.5,30.28571429
Bajra,2019,Kharif     ,Nagaland,710.0,720,1593.0,0.995454545
Barley,2019,Rabi       ,Nagaland,560.0,580,1593.0,1.033636364
Groundnut,2019,Kharif     ,Nagaland,1050.0,1100,1593.0,1.045454545
Maize,2019,Kharif     ,Nagaland,63740.0,126460,1593.0,1.982727273
Maize,2019,Rabi       ,Nagaland,5390.0,10700,1593.0,1.983333333
Potato,2019,Rabi       ,Nagaland,7540.0,75460,1593.0,9.997272727
